srcip,src_port,dstip,dst_port,protocol_type,flag,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,sload,dload,spkts,dpkts,swin,dwin,stcpb,dtcpb,smean,dmean,trans_depth,response_body_len,sjit,djit,timestamp,Ltime,sinpkt,dinpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,label,is_attack,attack_subcat,rate,hour,day_part,duration_from_times,id
,,,,tcp,FIN,1.484022,1580,10168,31,29,3,5,http,7811.205078,51772.81641,12,18,255,255,1979231999,1980280061,132,565,1,3924,11933.24779,9610.589148,,,134.878636,87.262412,0.00067,0.000531,0.000139,0,0,1.0,0.0,0.0,1,1,2,1,1,1,1,Normal,0,,,19.541489,,,,24080.0
,,,,tcp,FIN,0.222328,424,8824,31,29,1,4,ftp-data,13349.64551,291065.4375,8,12,255,255,3347099601,1304916731,53,735,0,0,2139.891595,1697.414038,,,31.717286,20.163546,0.000667,0.000526,0.000141,0,0,0.0,0.0,0.0,3,4,3,3,1,1,4,Normal,0,,,85.459319,,,,11986.0
,,,,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,15,15,15,16,15,15,15,Generic,1,,,125000.0003,,,,21084.0
,,,,tcp,FIN,0.49689,534,268,254,252,2,1,-,7744.168457,3606.431885,10,6,255,255,2212000626,2114191256,53,45,0,0,2879.451437,126.71957,,,55.21,81.658398,0.138672,0.087813,0.050859,0,1,0.0,0.0,0.0,2,3,1,1,1,1,2,Normal,0,,,30.187767,,,,70339.0
,,,,unas,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,,,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,5,5,3,5,3,3,5,DoS,1,,,333333.3215,,,,166318.0
59.166.0.7,19423.0,149.171.126.2,64093.0,tcp,FIN,0.004818,4128,2456,31,29,7,7,-,6474056.0,3852221.0,18,18,255,255,462505519,2615319637,229,136,0,0,13.091963,0.342476,1424233124.0,1424233124.0,0.264941,0.251824,0.000673,0.000532,0.000141,0,0,,,0.0,5,2,3,1,1,1,1,unknown,0,0.0,unknown,1366541.8500328246,4.0,night,0.0,
,,,,idrp,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,,,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,8,8,3,3,3,3,8,Exploits,1,,,333333.3215,,,,66274.0
,,,,udp,INT,8e-06,168,0,254,0,0,0,-,84000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,,,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,1,1,1,1,1,1,1,Reconnaissance,1,,,125000.0003,,,,63204.0
,,,,tcp,FIN,2.415058,2558,23162,31,29,7,14,-,8264.8125,74900.07031,40,42,255,255,1286970897,2286807657,64,551,0,0,4255.736354,4147.006056,,,61.911337,58.89017,0.000705,0.000557,0.000148,0,0,0.0,0.0,0.0,9,6,9,13,1,1,2,Normal,0,,,33.539569,,,,1765.0
,,,,udp,INT,4e-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.004,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,10,10,3,3,3,3,3,Generic,1,,,250000.0006,,,,50757.0
175.45.176.3,0.0,149.171.126.19,0.0,emcon,INT,2e-06,180,0,254,0,0,0,-,360000000.0,0.0,2,0,0,0,0,0,90,0,0,0,0.0,0.0,1424230194.0,1424230194.0,0.002,0.0,0.0,0.0,0.0,0,2,,,0.0,10,10,9,9,9,9,10,Exploits,1,1.0, Clientside,89955022.48875563,3.0,night,0.0,
,,,,tcp,FIN,0.408099,824,3355,62,252,2,3,http,14545.49023,59201.32031,10,10,255,255,3775242769,2676703502,82,336,1,1220,2164.585771,2585.6666,,,45.242,41.367778,0.102507,0.035778,0.066729,0,1,1.0,0.0,0.0,1,1,1,3,1,1,1,Exploits,1,,,46.557331,,,,45817.0
,,,,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,21,21,9,8,8,8,21,Generic,1,,,111111.1072,,,,167231.0
,,,,mux,INT,1.246909,400,0,254,0,0,0,-,1924.759521,0.0,4,0,0,0,0,0,100,0,0,0,587.788625,0.0,,,415.636344,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,3,3,2,2,2,2,3,DoS,1,,,2.405949,,,,6737.0
,,,,tcp,FIN,5.214842,2416,282754,62,252,7,110,pop3,3638.844727,431832.0938,54,224,255,255,1663980265,2585353507,45,1262,0,0,5370.758184,2513.068158,,,98.390851,22.986421,0.14869,0.088866,0.059824,0,1,0.0,0.0,0.0,1,1,1,2,1,1,2,Exploits,1,,,53.117622,,,,93538.0
59.166.0.2,21339.0,149.171.126.9,80.0,tcp,FIN,1.146069,1684,10168,31,29,3,5,http,10917.31738,67039.59375,14,18,255,255,1768443182,3914834512,120,565,1,3924,8834.358713,7735.960824,1421941101.0,1421941102.0,88.131692,67.386235,0.000615,0.000497,0.000118,0,0,1.0,0.0,0.0,3,2,1,5,1,1,1,unknown,0,0.0,unknown,10341.436675853342,15.0,afternoon,1.0,
,,,,tcp,FIN,0.042422,37914,3380,31,29,19,8,smtp,7017491.0,622318.625,54,42,255,255,565670128,2716836200,702,80,0,0,57.477479,2.235348,,,0.809423,1.020878,0.000678,0.000564,0.000114,0,0,0.0,0.0,0.0,1,1,4,2,1,1,4,Normal,0,,,2239.404066,,,,18851.0
,,,,tcp,FIN,0.951751,66933,612,254,252,25,1,http,552564.6875,4782.763672,56,14,255,255,2307316116,3000047937,1195,44,1,0,1722.843756,88.404594,,,17.625018,67.794922,0.1386,0.069709,0.068891,0,1,1.0,0.0,0.0,2,1,1,2,2,1,1,Exploits,1,,,72.497954,,,,93429.0
,,,,tcp,FIN,0.486769,470,354,254,252,2,1,http,6951.962891,5094.819336,10,8,255,255,1432188961,2271381157,47,44,1,0,3498.143824,121.900219,,,54.085444,60.494285,0.116835,0.047372,0.069463,0,1,1.0,0.0,0.0,2,1,1,1,1,1,1,DoS,1,,,34.924164,,,,89978.0
,,,,udp,CON,0.0011,130,162,31,29,0,0,dns,472727.2813,589090.9375,2,2,0,0,0,0,65,81,0,0,0.0,0.0,,,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,1,6,1,1,1,1,Normal,0,,,2727.272742,,,,37064.0
,,,,unas,INT,4e-06,200,0,254,0,0,0,-,200000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,,,0.004,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,3,3,1,1,1,1,3,DoS,1,,,250000.0006,,,,111405.0
,,,,tcp,FIN,0.009919,2334,16290,31,29,7,12,-,1830829.75,12793225.0,36,38,255,255,1370413609,3516109423,65,429,0,0,15.954788,15.818454,,,0.274314,0.252108,0.000733,0.00058,0.000153,0,0,0.0,0.0,0.0,8,10,3,4,1,1,1,Normal,0,,,7359.612969,,,,29192.0
,,,,tcp,FIN,0.183193,2000,268,254,252,2,1,-,78605.625,9782.033203,10,6,255,255,1016803432,2743515045,200,45,0,0,982.741465,58.968691,,,18.414222,35.303398,0.051638,0.006671,0.044967,0,1,0.0,0.0,0.0,1,1,1,1,1,1,1,Exploits,1,,,81.880859,,,,73734.0
175.45.176.0,0.0,149.171.126.17,0.0,unas,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424251671.0,1424251671.0,0.003,0.0,0.0,0.0,0.0,0,2,,,0.0,4,4,3,3,3,3,4,DoS,1,1.0,Miscellaneous,66644451.84938353,9.0,morning,0.0,
175.45.176.3,0.0,149.171.126.19,0.0,ipv6-frag,INT,1e-06,200,0,254,0,0,0,-,800000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424230237.0,1424230237.0,0.001,0.0,0.0,0.0,0.0,0,2,,,0.0,4,4,1,1,1,1,4,Exploits,1,1.0,Miscellaneous,199800199.8001998,3.0,night,0.0,
,,,,udp,INT,1.1e-05,114,0,254,0,0,0,dns,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.011,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,10,10,7,7,7,4,7,Generic,1,,,90909.0902,,,,57531.0
175.45.176.1,0.0,149.171.126.17,0.0,vmtp,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424244389.0,1424244389.0,0.009,0.0,0.0,0.0,0.0,0,2,,,0.0,12,12,6,6,5,5,17, Reconnaissance ,1,1.0, SCTP,22219753.360737693,7.0,morning,0.0,
,,,,tcp,FIN,1.342942,564,354,254,252,2,1,-,3026.19165,1846.691772,10,8,255,255,3748769873,1840315256,56,44,0,0,9348.25251,259.986344,,,144.863889,178.691859,0.166922,0.092095,0.074827,0,1,0.0,0.0,0.0,3,1,1,2,1,1,1,Reconnaissance,1,,,12.658775,,,,97027.0
,,,,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,31,31,15,15,14,14,32,Generic,1,,,125000.0003,,,,160861.0
,,,,unas,INT,5e-06,200,0,254,0,0,0,-,160000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,,,0.005,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,6,6,2,3,2,2,6,Exploits,1,,,200000.0051,,,,119632.0
,,,,ipv6-frag,INT,1e-06,200,0,254,0,0,0,-,800000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,,,0.001,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,4,4,1,1,1,1,4,DoS,1,,,1000000.003,,,,59277.0
,,,,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,20,20,20,17,17,17,20,Generic,1,,,111111.1072,,,,140773.0
,,,,udp,CON,0.000974,146,178,31,29,0,0,dns,599589.3125,731006.125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,,,0.008,0.005,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4,2,4,3,2,1,1,Normal,0,,,3080.082059,,,,37170.0
,,,,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,33,33,32,32,32,15,33,Generic,1,,,125000.0003,,,,173276.0
,,,,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,22,22,19,18,18,18,22,Generic,1,,,111111.1072,,,,137010.0
149.171.126.14,1043.0,175.45.176.1,53.0,udp,INT,9e-06,264,0,60,0,0,0,dns,117333328.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424252839.0,1424252839.0,0.009,0.0,0.0,0.0,0.0,0,0,,,0.0,7,7,7,7,7,7,7,unknown,0,0.0,unknown,29330074.436173756,9.0,morning,0.0,
175.45.176.3,47439.0,149.171.126.15,53.0,udp,INT,1e-06,114,0,254,0,0,0,dns,456000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424246852.0,1424246852.0,0.001,0.0,0.0,0.0,0.0,0,2,,,0.0,33,33,22,23,17,17,40,Generic,1,1.0,IXIA,113886113.88611388,8.0,morning,0.0,
,,,,udp,INT,4e-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.004,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,17,17,17,18,17,17,17,Generic,1,,,250000.0006,,,,151356.0
59.166.0.3,32092.0,149.171.126.3,111.0,udp,CON,0.004819,568,312,31,29,0,0,-,707200.625,388462.3125,4,4,0,0,0,0,142,78,0,0,1.762347,1.549271,1424245045.0,1424245045.0,1.252667,1.102,0.0,0.0,0.0,0,0,,,0.0,11,9,4,7,1,1,3,unknown,0,0.0,unknown,182610.46220990614,7.0,morning,0.0,
,,,,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,32,32,15,17,15,15,32,Generic,1,,,125000.0003,,,,149001.0
,,,,udp,INT,3e-06,2128,0,254,0,0,0,-,2837333248.0,0.0,2,0,0,0,0,0,1064,0,0,0,0.0,0.0,,,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,2,1,1,1,1,1,1,Generic,1,,,333333.3215,,,,164756.0
175.45.176.1,0.0,149.171.126.10,0.0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237411.0,1424237411.0,0.009,0.0,0.0,0.0,0.0,0,2,,,0.0,5,5,2,4,2,2,5,Exploits,1,1.0,RTSP,22219753.360737693,5.0,night,0.0,
,,,,trunk-1,INT,5e-06,200,0,254,0,0,0,-,160000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,,,0.005,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,6,6,3,5,3,3,6,Reconnaissance,1,,,200000.0051,,,,537.0
175.45.176.1,0.0,149.171.126.17,0.0,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424244447.0,1424244447.0,0.009,0.0,0.0,0.0,0.0,0,2,,,0.0,8,8,3,3,2,2,12,DoS,1,1.0, ICMP,22219753.360737693,7.0,morning,0.0,
,,,,tcp,FIN,0.039971,4238,63516,31,29,7,30,-,836606.5,12540692.0,72,74,255,255,3991913692,1842649146,59,858,0,0,31.417861,30.854124,,,0.558577,0.554211,0.000777,0.000613,0.000164,0,0,0.0,0.0,0.0,7,2,3,6,1,1,3,Normal,0,,,3627.629901,,,,28149.0
,,,,udp,INT,6e-06,1064,0,254,0,0,0,-,709333312.0,0.0,2,0,0,0,0,0,532,0,0,0,0.0,0.0,,,0.006,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,1,2,1,1,1,1,1,Normal,0,,,166666.6608,,,,67211.0
,,,,tcp,FIN,3.445879,13558,548216,31,29,21,197,-,31344.10742,1269841.5,236,438,255,255,242208000,2397931999,57,1252,0,0,4643.034637,3432.845341,,,14.66183,7.88424,0.00058,0.000461,0.000119,0,0,0.0,0.0,0.0,6,11,2,2,1,1,6,Normal,0,,,195.305756,,,,26463.0
,,,,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,20,20,20,20,20,8,20,Generic,1,,,125000.0003,,,,126306.0
,,,,udp,INT,3e-06,114,0,254,0,0,0,dns,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,28,28,15,15,15,15,29,Generic,1,,,333333.3215,,,,125617.0
,,,,arp,INT,0.0,46,0,0,0,0,0,-,0.0,0.0,1,0,0,0,0,0,46,0,0,0,0.0,0.0,,,60000.736,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,1,1,1,1,1,1,1,Normal,0,,,0.0,,,,79775.0
,,,,ipnip,INT,5e-06,180,0,254,0,0,0,-,144000000.0,0.0,2,0,0,0,0,0,90,0,0,0,0.0,0.0,,,0.005,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,4,3,3,4,4,3,3,DoS,1,,,200000.0051,,,,169000.0
,,,,tcp,FIN,0.068871,1470,1728,31,29,5,4,-,163087.5156,186435.5156,22,14,255,255,3152822967,1003530687,67,123,0,0,372.176591,14.238807,,,3.279571,5.227385,0.000915,0.000769,0.000146,0,0,0.0,0.0,0.0,6,8,6,4,1,1,1,Normal,0,,,508.196491,,,,5672.0
,,,,tcp,FIN,1.587701,2934,3742,31,29,11,15,ftp,14501.47168,18507.26367,52,54,255,255,3513487408,1366060706,56,69,0,0,2280.665709,79.079711,,,31.125058,29.946566,0.00079,0.000531,0.000259,0,0,0.0,1.0,1.0,2,1,3,1,1,1,6,Normal,0,,,66.13336,,,,38204.0
149.171.126.18,1043.0,175.45.176.1,53.0,udp,INT,4e-06,264,0,60,0,0,0,dns,264000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424240421.0,1424240421.0,0.004,0.0,0.0,0.0,0.0,0,0,,,0.0,22,22,22,22,22,11,22,unknown,0,0.0,unknown,65983504.12396902,6.0,night,0.0,
,,,,udp,INT,7e-06,114,0,254,0,0,0,dns,65142856.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.007,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,14,14,7,7,7,3,7,Generic,1,,,142857.1409,,,,51601.0
,,,,tcp,FIN,0.711583,620,268,254,252,2,1,-,6273.336914,2518.328857,10,6,255,255,1193014751,3275740350,62,45,0,0,3648.098248,130.216977,,,64.679222,104.646797,0.276426,0.188341,0.088085,0,1,0.0,0.0,0.0,1,1,2,2,1,1,3,Backdoor,1,,,21.079761,,,,135517.0
,,,,tcp,FIN,0.03496,4550,72810,31,29,7,33,-,1027917.563,16453088.0,78,80,255,255,1429809725,3575499133,58,910,0,0,23.64866,23.453388,,,0.455816,0.441115,0.000656,0.000544,0.000112,0,0,0.0,0.0,0.0,3,4,5,3,1,1,2,Normal,0,,,4490.846463,,,,5269.0
,,,,tcp,FIN,0.019925,3182,39076,31,29,7,20,-,1253099.125,15398946.0,52,54,255,255,4278962885,4279198496,61,724,0,0,0.0,20.573025,,,0.39226,0.366208,0.000641,0.000512,0.000129,0,0,0.0,0.0,0.0,4,6,2,6,1,1,2,Normal,0,,,5269.761567,,,,31127.0
,,,,tcp,FIN,0.350092,364,968,62,252,1,2,-,7289.512695,19354.91211,8,8,255,255,4050611120,3128427939,46,121,0,0,3382.110804,89.967867,,,50.013144,45.781715,0.048469,0.028967,0.019502,0,1,0.0,0.0,0.0,2,2,2,2,1,1,2,Exploits,1,,,42.845881,,,,59007.0
,,,,tcp,FIN,0.639175,4892,268,254,252,3,1,-,56134.86328,2803.614014,12,6,255,255,4242683035,1814169388,408,45,0,0,3535.859072,196.484688,,,54.088091,118.659,0.16545,0.045872,0.119578,0,1,0.0,0.0,0.0,1,1,1,1,1,1,1,Exploits,1,,,26.596785,,,,110284.0
149.171.126.18,1043.0,175.45.176.3,53.0,udp,INT,4e-06,264,0,60,0,0,0,dns,264000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424231531.0,1424231531.0,0.004,0.0,0.0,0.0,0.0,0,0,,,0.0,18,18,18,18,18,18,18,unknown,0,0.0,unknown,65983504.12396902,3.0,night,0.0,
,,,,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,9,9,9,9,9,9,9,Generic,1,,,125000.0003,,,,144098.0
,,,,tcp,FIN,0.495226,894,268,254,252,2,1,http,13004.16406,3618.550049,10,6,255,255,34422767,3364484258,89,45,0,0,3125.481291,96.449375,,,54.612778,60.525801,0.206886,0.192587,0.014299,0,1,0.0,0.0,0.0,1,1,1,1,1,1,1,Exploits,1,,,30.289202,,,,67244.0
,,,,tcp,FIN,0.711116,572,682,254,252,3,4,ftp,5906.209473,7042.45166,12,12,255,255,3415168444,312967558,48,57,0,0,3282.791856,73.430437,,,64.646912,56.102453,0.113699,0.069428,0.044271,0,1,0.0,0.0,0.0,3,3,1,1,1,1,3,Normal,0,,,32.343527,,,,43419.0
,,,,udp,INT,5e-06,114,0,254,0,0,0,dns,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.005,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,32,32,18,17,16,16,32,Generic,1,,,200000.0051,,,,148301.0
,,,,udp,INT,2e-05,114,0,254,0,0,0,dns,22800000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.02,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,19,19,17,17,16,16,20,Generic,1,,,50000.00126,,,,173320.0
,,,,udp,INT,1e-05,1712,0,254,0,0,0,-,684800000.0,0.0,2,0,0,0,0,0,856,0,0,0,0.0,0.0,,,0.01,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,39,39,6,7,6,1,39,Fuzzers,1,,,100000.0025,,,,1375.0
,,,,pnni,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,,,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,6,6,3,5,2,2,8,Exploits,1,,,111111.1072,,,,81514.0
,,,,tcp,FIN,0.032919,1044,824,31,29,2,2,http,222120.9531,180321.3906,8,10,255,255,3748266504,3751865958,131,82,1,83,280.791127,7.441798,,,4.539714,3.556667,0.001095,0.000905,0.00019,0,0,1.0,0.0,0.0,4,2,3,3,1,1,1,Normal,0,,,516.419076,,,,30831.0
,,,,udp,REQ,2.982547,3744,0,254,0,0,0,dns,9833.206055,0.0,48,0,0,0,0,0,78,0,0,0,98.878563,0.0,,,64.127957,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,1,1,1,1,1,1,1,Fuzzers,1,,,15.758343,,,,119327.0
,,,,udp,CON,0.035274,512,304,31,29,0,0,-,87089.64063,51709.47656,4,4,0,0,0,0,128,76,0,0,9.446711,10.393056,,,6.687333,7.359,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3,6,4,4,1,1,3,Normal,0,,,198.446454,,,,27156.0
,,,,udp,CON,0.001096,146,178,31,29,0,0,dns,532846.75,649635.0625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,,,0.009,0.007,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4,1,5,4,2,1,2,Normal,0,,,2737.226368,,,,31057.0
,,,,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,24,24,18,18,17,17,25,Generic,1,,,111111.1072,,,,158174.0
59.166.0.9,21936.0,149.171.126.2,2024.0,tcp,FIN,0.239012,3992,2872,31,29,7,7,-,128060.5156,92447.24219,24,26,255,255,2872463411,726024487,166,110,0,0,656.191661,17.33166,1421946994.0,1421946994.0,10.377913,9.53936,0.0007,0.000525,0.000175,0,0,0.0,0.0,0.0,8,4,4,3,1,1,3,unknown,0,0.0,unknown,28718.223232648474,17.0,afternoon,0.0,
,,,,udp,INT,3e-06,220,0,254,0,0,0,-,293333312.0,0.0,2,0,0,0,0,0,110,0,0,0,0.0,0.0,,,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,3,3,1,1,1,1,3,Normal,0,,,333333.3215,,,,40968.0
,,,,tcp,FIN,0.36632,1540,1644,31,29,4,4,-,31535.26758,33915.69922,16,18,255,255,3794363453,1676890683,96,91,0,0,1558.179667,38.148793,,,24.397534,21.483588,0.001242,0.001092,0.00015,0,0,0.0,0.0,0.0,8,16,7,10,6,1,8,Normal,0,,,90.085168,,,,3715.0
,,,,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,23,23,23,23,23,10,23,Generic,1,,,125000.0003,,,,20212.0
175.45.176.1,0.0,149.171.126.10,0.0,unas,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237400.0,1424237400.0,0.003,0.0,0.0,0.0,0.0,0,2,,,0.0,3,3,1,1,1,1,4,DoS,1,1.0,IGMP,66644451.84938353,5.0,night,0.0,
,,,,udp,INT,3e-06,114,0,254,0,0,0,dns,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,23,23,17,17,16,16,23,Generic,1,,,333333.3215,,,,153693.0
,,,,udp,INT,3e-06,114,0,254,0,0,0,dns,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,34,34,34,36,34,16,34,Generic,1,,,333333.3215,,,,156997.0
,,,,udp,INT,1e-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,,,0.01,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,45,45,42,42,42,28,45,Generic,1,,,100000.0025,,,,133623.0
,,,,arp,INT,0.0,46,0,0,0,0,0,-,0.0,0.0,1,0,0,0,0,0,46,0,0,0,0.0,0.0,,,60000.728,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,2,2,2,2,2,2,2,Normal,0,,,0.0,,,,113272.0
175.45.176.3,0.0,149.171.126.19,0.0,unas,INT,8e-06,200,0,254,0,0,0,-,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424230433.0,1424230433.0,0.008,0.0,0.0,0.0,0.0,0,2,,,0.0,5,5,1,2,1,1,5,DoS,1,1.0, TCP,24996875.390576176,3.0,night,0.0,
175.45.176.1,0.0,149.171.126.14,0.0,ospf,REQ,58.11919,17408,0,254,0,0,0,-,2358.739014,0.0,64,0,0,0,0,0,272,0,0,0,1042.675,0.0,1424253934.0,1424253992.0,921.043312,0.0,0.0,0.0,0.0,0,6,,,0.0,1,1,19,20,1,1,21,Exploits,1,1.0,SIP,299.5224124716893,10.0,morning,58.0,
,,,,udp,INT,1e-05,104,0,254,0,0,0,-,41600000.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,,,0.01,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,1,2,2,1,1,1,1,Normal,0,,,100000.0025,,,,78839.0
,,,,tcp,FIN,1.024869,1580,10168,31,29,3,5,http,11310.71387,74967.63281,12,18,255,255,454307217,455374033,132,565,1,3924,9532.345336,7677.108839,,,93.132003,60.254119,0.000727,0.000544,0.000183,0,0,1.0,0.0,0.0,5,1,4,6,1,1,3,Normal,0,,,28.2963,,,,40188.0
,,,,tcp,FIN,0.03599,3614,50036,31,29,7,24,-,789997.25,10942818.0,60,62,255,255,3022991323,3023291632,60,807,0,0,39.02471,38.302846,,,0.615172,0.590017,0.000716,0.00058,0.000136,0,0,0.0,0.0,0.0,12,7,2,6,1,1,2,Normal,0,,,3362.045034,,,,20135.0
